filename,product_name,price_default,price_card,price_discount,barcode,discount_amount,id_sku,print_datetime,code,additional_info,color,special_symbols,frame_timestamp,x_min,y_min,x_max,y_max,qr_code_barcode,price1_qr,price2_qr,price3_qr,price4_qr,wholesale_level_1_count,wholesale_level_1_price,wholesale_level_2_count,wholesale_level_2_price,action_price_qr,action_code_qr
crop_0061_orange.jpg,,,,,,-35%,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,,
crop_0069_orange.jpg,,,374.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0201_blue.jpg,Wran,,149.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0080_orange.jpg,,,129.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0081_orange.jpg,,,91529.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0131_orange.jpg,,58.0,1374.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0094_orange.jpg,,,584.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0107_orange.jpg,LCHE,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0150_orange.jpg,LTITUNEC,,1499.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0118_orange.jpg,,,60.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0129_blue.jpg,,,618.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0140_blue.jpg,,,,,,-35%,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,,
crop_0143_orange.jpg,PAONER,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0144_blue.jpg,,,298.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0147_blue.jpg,Eapo,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0148_orange.jpg,,,11584.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0320_orange.jpg,,347.0,1799.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0153_blue.jpg,IERIME,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0156_blue.jpg,,,353.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0158_orange.jpg,,,3152.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0165_orange.jpg,,,874.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0172_orange.jpg,,,529.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0178_blue.jpg,LERIME ERIME TOSCANA,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0179_blue.jpg,BANFI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0214_orange.jpg,（na）a8 CLERE,315.0,1749.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0189_blue.jpg,,,297.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0199_orange.jpg,,,31529.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0204_blue.jpg,,,,,,-35%,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,,
crop_0205_blue.jpg,LE RIME LERIME TOSCANA -ANA CRARDONNAT CUIDONVAT PINOT GEICID OTCRNCIO,2024.0,624.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0209_blue.jpg,BANFI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0229_blue.jpg,LERIME TOSCANA CANA,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0230_blue.jpg,BANFI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0243_orange.jpg,BDD GAWDE GAM6an中yz,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0372_orange.jpg,,149.0,2699.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0250_blue.jpg,.NPI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0253_blue.jpg,LE RIME LERIME TOSCANA RCANA GSILDGNNAT OTGLJGIO,,8024.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0256_blue.jpg,BANFI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0258_blue.jpg,,,299.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0263_orange.jpg,,,1849.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0266_orange.jpg,,,499.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0276_orange.jpg,,,269.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0280_blue.jpg,,,293.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0281_blue.jpg,BANFI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0282_blue.jpg,LE RIME LERIME TOSLANA CANA CHAIDON CONAY AIDONNAT OTGRIGIO,,,,,,,,R024,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0287_orange.jpg,,,340.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0297_orange.jpg,,,749.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0304_.jpg,LEPE,,91749.0,,,,,,,,,,0,0,0,0,0,,,,,,,,,,нет,нет
crop_0310_blue.jpg,MNFI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0669_orange.jpg,PRNSOSOL,1299.0,1099.0,,,-15%,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,,
crop_0313_blue.jpg,,,2929.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0314_blue.jpg,BANFI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0319_blue.jpg,LE RIME TOSCANA LERIME SCANA PENOT GTIC GHARDONNAY,,2024.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0327_orange.jpg,,,199.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0330_orange.jpg,NCY3I#,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0499_orange.jpg,NOOI,,99.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0526_orange.jpg,NOBI,,899.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0358_blue.jpg,EALT,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0367_.jpg,,,69.0,,,,,,,,,,0,0,0,0,0,,,,,,,,,,нет,нет
crop_0374_blue.jpg,ANEI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0375_orange.jpg,,,495.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0377_blue.jpg,EANFT,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0389_orange.jpg,MDAQURA,,91799.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0391_orange.jpg,NOBI,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1139_orange.jpg,,,999.0,,,,,,T999,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0401_blue.jpg,ANEI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0406_blue.jpg,EANF,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0408_blue.jpg,LE RIME TOICAN OSCANA CHARDONNAY PINOT GLIGIO,2024.0,2084.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0410_orange.jpg,,,1400.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0413_orange.jpg,MuHO,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0439_orange.jpg,,,31799.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0440_blue.jpg,LE RIME TOSCA OSCANA,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0445_blue.jpg,BANF ANFI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0447_orange.jpg,NOBI,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0458_orange.jpg,BIHO GAV DE EeLCy,,79.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0465_blue.jpg,LERIME TOSCA LE RIME CHALDO OSGANN FNOTCLO PuNOTCLIcID RORA,,8020.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0469_orange.jpg,,,140.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0470_blue.jpg,BANI ANEI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0471_orange.jpg,NOBI,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0474_orange.jpg,BOOGAVT D3,,,,,,,,D3,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0477_orange.jpg,,,12699.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0494_blue.jpg,LERIME TOSCA LE RIME OSEANA,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0498_blue.jpg,ANFI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0506_orange.jpg,GAV GenGy BnoGAVDa,,6289.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0516_orange.jpg,,,1019.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0522_blue.jpg,LERIMI TOSCA LE RIME OSCANA,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0534_orange.jpg,,,91299.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0576_orange.jpg,FRLRA DMHO TpNAKHO,249.0,1999.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0544_orange.jpg,,,14269.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0550_blue.jpg,LE RIM TOSC RIME OSCANA,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0577_orange.jpg,LL PIIT,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0579_blue.jpg,LERIM TOSC LE RIME TOSCANA,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0608_orange.jpg,,,21999.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0905_orange.jpg,,1598.0,91099.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0659_orange.jpg,,,42699.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0670_orange.jpg,,,31019.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0674_orange.jpg,Hno75L LenSy ROCGHIN CEO,75.0,11799.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0675_orange.jpg,,2410.0,1631.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0692_blue.jpg,BNCEAVLE,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0698_.jpg,,,1590.0,,,,,,,,,,0,0,0,0,0,,,,,,,,,,нет,нет
crop_0727_orange.jpg,,,7631.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0731_orange.jpg,,,31999.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0759_orange.jpg,,,631.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0786_orange.jpg,,,91019.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0955_.jpg,Bmio FRESCOBALDI Toca Bn cya MTamaa75L,75.0,1599.0,,,,,,,,,,0,0,0,0,0,,,,,,,,,,нет,нет
crop_0796_orange.jpg,,,599.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0797_orange.jpg,,,,,%,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0803_orange.jpg,ROCOHNCY,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0821_orange.jpg,,,51631.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0849_.jpg,,1390.0,91999.0,,,,,,,,,,0,0,0,0,0,,,,,,,,,,нет,нет
crop_0850_.jpg,,,,,,-15%,,,,,,,0,0,0,0,0,,,,,,,,,,,
crop_0863_orange.jpg,,,2189.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0893_orange.jpg,,,179.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1345_orange.jpg,,888.0,1899.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0913_blue.jpg,Covat!!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0917_blue.jpg,,,,,,-24%,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,,
crop_0918_orange.jpg,,,1689.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0945_blue.jpg,Coyau!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0946_orange.jpg,,,21019.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0949_orange.jpg,,,218.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0972_blue.jpg,Covalt!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0976_orange.jpg,,,4218.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0995_blue.jpg,Coval!!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_0999_blue.jpg,cOwLL,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1016_blue.jpg,Covalu,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1017_blue.jpg,Covalt!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1021_orange.jpg,CASTE!,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1032_orange.jpg,,,11099.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1041_blue.jpg,Covatl!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1042_blue.jpg,Covath!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1066_blue.jpg,Sovalt!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1071_blue.jpg,covalu,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1078_blue.jpg,bapbop,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1087_blue.jpg,Covall!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1088_orange.jpg,,,326.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1095_blue.jpg,Covalu!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1112_blue.jpg,Sovall!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1119_orange.jpg,,,1326.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1137_blue.jpg,covall!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1158_orange.jpg,,,9899.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1166_blue.jpg,covall!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1180_blue.jpg,,,249.0,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1189_blue.jpg,Covalt!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1216_orange.jpg,INZOLI,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1222_blue.jpg,Sovall!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1247_blue.jpg,Covalt!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1256_blue.jpg,coya,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1268_blue.jpg,Covall!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1285_.jpg,,1699.0,1639.0,,,,,,,,,,0,0,0,0,0,,,,,,,,,,нет,нет
crop_1286_orange.jpg,,,917.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1294_blue.jpg,CovaLt!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1298_blue.jpg,COva,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1315_blue.jpg,Covall!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1320_blue.jpg,COVa,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1343_blue.jpg,covall!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1352_blue.jpg,GAICIO,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1366_blue.jpg,cOvaLl!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1386_orange.jpg,,,1159.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1388_blue.jpg,Covall!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1409_blue.jpg,COvaL!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1411_orange.jpg,ESOA,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1414_orange.jpg,,,2899.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1426_orange.jpg,,,11159.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1429_blue.jpg,Coval!!,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1434_blue.jpg,ILPI,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1439_.jpg,,,59.0,,,,,,,,,,0,0,0,0,0,,,,,,,,,,нет,нет
crop_1453_orange.jpg,RESCA,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1464_orange.jpg,,,51159.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1489_orange.jpg,,,1949.0,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1492_orange.jpg,ESCA,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1493_blue.jpg,PiNO,,,,,,,,,,blue,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1533_orange.jpg,MOT0,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
crop_1538_.jpg,,,719.0,,,,,,,,,,0,0,0,0,0,,,,,,,,,,нет,нет
crop_1559_orange.jpg,AO1O,,,,,,,,,,orange,,0,0,0,0,0,,,,,,нет,нет,нет,нет,нет,нет
